Category,Image,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
Malignant cases,Malignant case (40).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},e81585e9a68668675d3ef57b03f65569fcb334b7,2D,"(1.0, 1.0)","(512, 512)",95.1765251159668,37.0,255.0,43912cc3d313f7fd54b8ff7b070e2438727c2583,"(1.0, 1.0)","(512, 512)","(0, 112, 512, 344)",86683,163,"(251.2631657879861, 271.674711304408)","(251.2631657879861, 271.674711304408)",86.0,228.0,3377135573.0,2.3737682325582807,25.0,4.991526677148543,255.0,34.85544057642307,190.48379728435796,203.0,37.0,218.0,15.796881014313868,197.3818799480994,-1.678603450118016,3377135573.0,0.27672358739023617,2675.5295039775483,58.153591913409784,795.8431664140599,-59.20105669655802,9.563051496532578,0.6527174004793634,0.8733924883376869,0.34627695417534027,1.086496168665229,0.5278441767466738,0.8641550638579101,0.855605585204919,0.9939387606575116,0.9706231074594932,-0.47009187739392677,0.926830943884072,0.19499139644332183,7.47828466449269,0.2245441875736323,3.2346102356089426,0.9135907070266971,0.39402048548841817,14.956569328985385,2.7392413844181527,2.553942224252985,4.687189139445611,17900.207572419044,0.20650193893172877,7.32354143760868,23987.23072574784,4.366610588786474,54.33784017627447,49.7722621505947,2989.5927344462007,1.3732934146543643,0.06287175388557724,0.09844715244039988,3.6122320942624575,0.011630916000255707,3634.0581651421508,0.13463458226859149,7.655593728012089,43.21515851431771,44.777056036936294,2660.747400362523,1.031862326660401,0.125908230848424,5.226515886428581,10350.298818170453,0.3826589381118622,0.3105914654545874,34.16977701993548,0.6429264040845577,23.68463770152236,0.09694608381470249,926.0775945683802,0.11227904880799953,6.356872923841985,33.932104752667314,141681.263942774,8468236.697502425,2416.359134912555,0.12409905084909993,3135.795344325897,0.3801885722994541,0.6408928529865441,20.444630896152947,0.07067057803008774,5.408554648864592,0.09515129840914596,141570.81271136418,43.155512155406946,0.00024099787281073025,10.830992049922576,0.025675524586546608,0.013148194621077974
Malignant cases,Malignant case (41).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},f4291fe6e7043c709cd9218401ce9d9e5306e6d1,2D,"(1.0, 1.0)","(512, 512)",95.11658096313477,37.0,255.0,4bfd4a836adac85ea9eaed441eee5556a9765b53,"(1.0, 1.0)","(512, 512)","(0, 112, 512, 344)",86886,184,"(251.36218723384664, 271.53613930897956)","(251.36218723384664, 271.53613930897956)",84.0,227.0,3366768062.0,2.3765262656093213,26.0,4.925379719412515,255.0,35.23908454828339,189.87424901595193,202.0,37.0,218.0,16.155351957029414,196.84831307768732,-1.665583808348373,3366768062.0,0.27669902839830035,2697.027922159477,57.90537586538551,806.0657097460697,-60.38237244274765,9.648966499037726,0.6615728219274544,0.8727909562172558,0.3497370357405054,1.0930204582131111,0.5342326369651785,0.8629667651182062,0.8543371500081508,0.993861153175404,0.9703432674511869,-0.46642569101001025,0.9257422530853727,0.1965648176661574,7.460377229496727,0.22419208820314612,3.2453816723604176,0.9139064210034822,0.3938500380817077,14.920754458993454,2.745036716505251,2.577634830241294,4.6980984729662945,17723.85855028428,0.20398980906341965,7.315807862136923,24041.27178141473,4.394683157856643,54.067928089680734,49.500149621342906,2964.259213221923,1.3939928567792215,0.06391527247134841,0.0983294762818897,3.5777080805245327,0.011659385855785397,3667.4113223315208,0.1344639196668563,7.636152873609445,42.94091142761207,43.74934773635844,2589.0567797244307,1.0263022378683218,0.12683223781942143,5.224228202783072,10446.89164763756,0.3822095093877782,0.31313157470708747,33.31424450491148,0.6425405669295383,23.51756553974554,0.09728811611707598,927.5398713436097,0.11257918088889546,6.341132551420298,33.51535380507343,137480.3733462799,8200242.4388882145,2350.2883354139913,0.1241780617206582,3096.0023061051097,0.3757740388524226,0.6372064480070471,20.098191728157758,0.0699669033851291,5.440640421234484,0.09482540340215916,137369.1616148767,43.84776266875929,0.00023801512731705545,10.898880209522037,0.02605878453609057,0.0129751000828885
Malignant cases,Malignant case (408).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},f9f68159fa4b7f1dea01253dbdc5c0b2537dfdc0,2D,"(1.0, 1.0)","(512, 512)",93.44961166381836,37.0,255.0,5c1fb5cc733752c0fc12560e4b13d5443213c7c3,"(1.0, 1.0)","(512, 512)","(0, 72, 512, 408)",82626,137,"(249.03169704451383, 261.2893278144894)","(249.03169704451383, 261.2893278144894)",76.0,230.0,3258071431.0,2.2931076062917546,25.0,4.665684394473229,255.0,38.127374236243924,191.03651393023986,210.0,37.0,218.0,18.69383840536498,198.57379531791938,-1.6626928091063289,3258071431.0,0.3211734888106254,2936.6025323442077,59.32131832369452,894.1624256862215,-69.97749407020054,9.86182498814076,0.6698516967746976,0.8729198494803033,0.3251575996894449,1.0398794621337377,0.5605174042934417,0.8768490358260624,0.8685276801222512,0.9938990910217311,0.9727492487199512,-0.4790398701405616,0.9224997562432569,0.17033776166113335,7.551295546487285,0.296097322055069,3.05631285588677,0.9140372650205425,0.5190076295352679,15.10259109297457,2.5768015124018433,2.6329191712288647,4.4005381817857865,20552.11853411759,0.2487366995148935,7.558425157966292,26537.28068646673,4.697915116492596,54.95239997095345,51.67910827100428,3194.37933580229,1.4158735913071878,0.06657389768077823,0.09723167361533706,3.489211673301273,0.011778928937876578,3033.332082519546,0.12444324702776735,8.24122252239132,40.885414803884174,85.47957862061543,5359.342864718317,1.7364690286517628,0.14155290801116804,5.16511939579952,10190.794709436703,0.41710508985312283,0.2947074770653305,73.7861504362873,0.671174337616146,23.33346947181787,0.11036688548451809,850.0247756796572,0.11383752185344277,6.174338806296117,31.984331056649257,238837.94187759474,15187948.726262221,3778.8206897640493,0.12913875271400765,3055.3265032811037,0.40917724699090713,0.6654341954363507,21.153634002096286,0.06958367407522179,5.323696303752459,0.09037106963909665,238715.49684964458,34.7946902870269,0.0002902445879995596,9.9204378017988,0.02620997203458039,0.014918076652820331
Malignant cases,Malignant case (405).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},215c954aa7cbd03ea6226d5e2a980b9f9ea1c7f8,2D,"(1.0, 1.0)","(512, 512)",93.96209335327148,37.0,255.0,7d5a14ce4ded735ff0fa9d325ae77a60d5ba4187,"(1.0, 1.0)","(512, 512)","(0, 72, 512, 408)",82781,164,"(247.6766286949904, 264.687923557338)","(247.6766286949904, 264.687923557338)",81.0,232.0,3264762493.0,2.345597257836514,25.0,4.66461322698317,255.0,38.06292971296461,191.17892994769332,210.0,37.0,218.0,18.864963638788403,198.59141123479728,-1.6494799287419395,3264762493.0,0.31020220092971984,2889.1653602833353,59.302340474404076,856.8293713662463,-67.56628977047576,9.808718076489564,0.6842624440295554,0.8697574528578136,0.33466763093290725,1.0600458403486384,0.5682891773304636,0.8724424303613583,0.8641202325017773,0.9937723454445546,0.9719122961646152,-0.473956650342511,0.9246732547383054,0.17900363531544117,7.551165650023258,0.28189186207871564,3.147961831740244,0.9102836305614423,0.5056761861560165,15.102331300046515,2.6472366358721104,2.6232451301297797,4.511524777314172,19468.765864147572,0.23518398985452665,7.510686725675592,25678.848395163142,4.626224479660518,55.008250685543786,50.82998514151798,3141.617086046315,1.3774567714136585,0.06511932546971212,0.09846685680384219,3.590238075216883,0.011983474516004736,3031.82332303034,0.12097746320283309,8.039506853684705,41.564481667861465,76.99057537075633,4827.220467411687,1.5770915320989198,0.1355408521903516,5.20657209850014,10278.441784099185,0.4090396537685924,0.30228252859955784,65.8442076195405,0.6646541389243831,23.515640740792023,0.10582313326935873,849.375215603025,0.112694071328516,6.23049133803993,32.52315244792358,215953.8634735306,13714462.020963248,3421.7592212060385,0.1313168692801078,3138.9509088496748,0.4164721917008989,0.6712953406945368,21.827178398945748,0.07389878740496775,5.337123582894402,0.09104746258199345,215833.23097964592,36.245877645501395,0.0002823623908422303,10.161489895028659,0.02644684896616931,0.014491166773089243
Malignant cases,Malignant case (394).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},daeb0e7f89edc16e1cbd620de6006c533a977814,2D,"(1.0, 1.0)","(512, 512)",91.29248046875,37.0,255.0,6b3fd498e5551d1a9c366b0dff521d9a5ae1f7f8,"(1.0, 1.0)","(512, 512)","(0, 88, 512, 392)",79317,160,"(243.48712129808237, 278.8802148341465)","(243.48712129808237, 278.8802148341465)",75.0,230.0,3057919361.0,2.420537852119658,27.0,4.280587637587252,255.0,39.31439169009825,188.57159247071877,206.0,37.0,218.0,20.477267380674895,196.34953384327918,-1.53261212317163,3057919361.0,0.27907819456152827,2993.893953530201,58.08559186114787,878.8537002595956,-68.32847987665482,10.392512578238318,0.6978825907050071,0.8745368985070702,0.34253523826873766,1.0766601942807112,0.5759446137771272,0.8700035800959119,0.8610661324158908,0.9936195805351603,0.9712541604753036,-0.4842270683308906,0.933162010739111,0.17886675525576456,7.460602564637751,0.24851046348023564,3.2440087152308155,0.9122826203095653,0.45246127771115807,14.921205129275503,2.7327628878714703,2.772598792235831,4.591838599245695,18441.299078381682,0.2325012176252466,7.699622881422424,22135.64515803674,4.802054146832653,53.60051439161844,50.22024282310223,3040.071636597451,1.4223026822267975,0.06767246093715319,0.1012199874553052,3.5672314146104154,0.012243595447460533,2979.300520678019,0.12110225212275781,8.050576082178505,40.30845449644014,56.66230072006664,3430.103269157913,1.2693457413908953,0.13765158414248202,5.186517303196922,10277.580106136951,0.4165822879031309,0.3099020386550172,46.055377797284926,0.6707301477580139,22.859672253981522,0.10751348012783692,867.6205622277946,0.1145071350439217,6.031064991127387,31.580440807707536,119729.7324798733,7391873.239276758,1970.2268789703444,0.12663911128023228,2990.9271479477366,0.3947376465550662,0.6532615959079303,20.49758526941225,0.06985396921885223,5.370809087817926,0.09552807090535446,119620.15079222983,35.337754054223666,0.00030013413593425807,10.194177517943498,0.027752447944798236,0.014794622613508066
Malignant cases,Malignant case (401).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},62e00767b5ec77357b8056b7fccd28a4fb7fa65f,2D,"(1.0, 1.0)","(512, 512)",92.48250961303711,37.0,255.0,e12ccb36eafaa46aaccec8317334a4338d188a8c,"(1.0, 1.0)","(512, 512)","(0, 88, 512, 392)",80446,185,"(244.8718146334187, 273.8257091713696)","(244.8718146334187, 273.8257091713696)",75.0,233.0,3157001974.0,2.380702289024864,26.0,4.537696232705073,255.0,38.572311212811954,190.44183676006264,209.0,37.0,218.0,19.514856099685556,198.10033018631972,-1.612761135664289,3157001974.0,0.2938386612379564,2975.647631382547,59.20756598051767,908.07580858141,-70.24483076499612,10.230644003787404,0.7196809790046153,0.8688428861148556,0.34478117632347355,1.0792253312168567,0.5966280327470058,0.8705081439629336,0.8614616139722864,0.9934517662069116,0.9711680458951957,-0.47860585207083917,0.929248926063664,0.17638872252055612,7.538494132113161,0.26407467993118106,3.2033827297885313,0.9112869667909165,0.48098193613938217,15.076988264226323,2.6936593866684255,2.7375812456980038,4.543111258536411,18795.27093951222,0.23363835292633842,7.642386857627427,23638.144941948638,4.801352540912261,54.83192452079656,50.690052954777116,3118.0772319319794,1.4279725940982917,0.06811689635060614,0.10283374626531726,3.710775288736649,0.012520335100764739,2975.5587983877504,0.12120498284892653,8.320233104678733,41.6006345491726,66.60621089405673,4120.054712500052,1.4465348936723603,0.14093778424325268,5.18794524692789,10198.994071805348,0.41433261197276744,0.3048659970663551,55.657305554223285,0.6689674862111543,23.547381705694402,0.1099851132489536,887.983648770439,0.11432775186950418,6.236268635718666,32.400540749324065,194529.51641560448,12276732.500965623,3108.631321650895,0.12853015389190262,3316.6987253765933,0.4270244271117025,0.6796553786424023,21.91451556979556,0.07201014574230494,5.255266089647517,0.09654923799816026,194422.24048295096,35.564324832520334,0.00029110520842822753,10.4041672941868,0.028049837686504143,0.01468307844584312
Malignant cases,Malignant case (395).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},7dd5fdb9906444466951277e0ca64da8a3d03cc7,2D,"(1.0, 1.0)","(512, 512)",91.31887817382812,37.0,255.0,add5d71a76f13a8926180d29c27f42a44f05f7dd,"(1.0, 1.0)","(512, 512)","(0, 96, 512, 384)",79486,174,"(244.50098130488388, 277.7575044661953)","(244.50098130488388, 277.7575044661953)",74.0,229.0,3066483885.0,2.409408089796834,27.0,4.226502719095162,255.0,39.624324485572124,188.54579422791434,206.0,37.0,218.0,20.744407825071704,196.41516772226507,-1.5185048061487134,3066483885.0,0.28170006140951476,3029.401590330503,58.239027934657,886.1963861407291,-68.43563583115821,10.451690010625965,0.7039092023022058,0.8740756827603529,0.3432354090698526,1.0775845888758764,0.5816675621200541,0.8702854138191927,0.8612109099547607,0.9935665773800834,0.9712269771061045,-0.48449128854227674,0.9323523130127856,0.1770551310287694,7.46997736984205,0.25280562920874783,3.2211755369318835,0.9113824407754362,0.45796114447373554,14.9399547396841,2.7154284428845226,2.7888998032320425,4.5666312260811885,18489.54037188939,0.23261379830271228,7.786116301223483,22391.21108119669,4.866215769712446,53.64454117706263,50.24391716780313,3045.4591248773368,1.424964064172462,0.06791231616017773,0.10408011313882802,3.6325030909434166,0.01249659674889995,3009.7334709747875,0.1218484030522211,8.139089954597022,40.253227674603714,59.658062166885856,3619.191325051965,1.3216703234550735,0.13799835691939877,5.145245911769671,10533.060174280363,0.42520724953641087,0.3105043655486501,49.10733108837144,0.677486473548374,23.081598205755846,0.1080022008711502,904.6566840830891,0.11528694839850759,6.008992388503664,31.60379762966739,116062.64075442844,7192045.404103479,1903.3078110648962,0.1243757373836734,3189.830890786288,0.40650323573165387,0.6630645174958151,20.49472647432504,0.07042292817183998,5.319427225477985,0.09872178748458849,115960.03446567443,35.522581955139415,0.0002970634930176712,10.278551690187282,0.02824711359293393,0.014756115035649492
Malignant cases,Malignant case (399).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},fd37896ac1d226e0a8cca6c57f5acf6f82d6f90a,2D,"(1.0, 1.0)","(512, 512)",92.56654739379883,37.0,255.0,2bf84f9b946a41f73c1d7304feeff6d7b7f7412c,"(1.0, 1.0)","(512, 512)","(0, 96, 512, 384)",81041,180,"(244.20579706568282, 274.74214286595674)","(244.20579706568282, 274.74214286595674)",77.0,230.0,3147094118.0,2.395573367987039,27.0,4.311508458989439,255.0,39.35217638918069,189.3542774644933,208.0,37.0,218.0,20.654282842148586,197.06181114482965,-1.5397477347103592,3147094118.0,0.2937035644275842,2978.315017580199,58.55058146478417,876.4179097419337,-68.30340311930402,10.340963379717474,0.6834175644247078,0.8763140053504459,0.33730939832292584,1.0671409914571834,0.5655841843630163,0.8713293048444313,0.8627394748935922,0.9937549590016357,0.971662516924635,-0.48303964793831755,0.9308691921967749,0.17923566039003264,7.492320723188608,0.26757751752979475,3.1996095966999976,0.9132856932296809,0.4843257592267892,14.984641446377216,2.6973092844537887,2.7560952360355455,4.562966399760961,18900.9105637887,0.23322652193073506,7.68141126138539,23802.030564775854,4.773053619928867,54.06006836045952,50.38700164114461,3075.2694808800484,1.4095088371847366,0.06667209752119815,0.10132676151221622,3.6486318684085948,0.01206085083621221,2963.985709131106,0.11855876753062856,8.044388933498887,40.6822480770195,62.2661331526336,3825.925847111336,1.3531457833003457,0.13600592647450627,5.197433151597085,10531.354634843829,0.4203492292916751,0.3081310694586691,51.55713380391038,0.673721400823706,23.43764714592299,0.10607973484795383,886.7755102040817,0.11454088222734199,6.204312135339112,32.343322138982174,121545.16158615345,7586986.004908293,1972.6855601361096,0.1257235119702559,3127.6024283130973,0.40397861383532646,0.660988004783705,21.443194090643146,0.0694386920697085,5.339671137916119,0.09553189126491529,121435.58866276812,35.51933421992078,0.0002949237964319864,10.070532425832432,0.027285000327195646,0.014711792589846442
Malignant cases,Malignant case (413).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},d5e029d025008cbe4a832d3b1e7697d3905dbf0b,2D,"(1.0, 1.0)","(512, 512)",92.42800521850586,37.0,255.0,1072223cad37315c04a36428c9d2cce973dc3a6f,"(1.0, 1.0)","(512, 512)","(0, 64, 512, 416)",81003,141,"(250.3918990654667, 255.9209041640433)","(250.3918990654667, 255.9209041640433)",77.0,230.0,3179201708.0,2.32071281754523,26.0,4.678684012294064,255.0,37.77342293072625,190.62711257607742,209.0,37.0,218.0,18.457048968129453,198.11095420164148,-1.6562781810809053,3179201708.0,0.30684287678712024,2909.25412559239,58.82269688600749,871.97598958246,-67.95494921507029,9.84986834824753,0.6627218789941243,0.8744133358461459,0.32388570312566545,1.0359649068443815,0.5539650769614893,0.876863659376737,0.8687477346932209,0.9939540398419637,0.9728287528086892,-0.4862144190013564,0.9271177643750742,0.1720063707053842,7.518307699943697,0.27704621653684336,3.092260482396597,0.9134155974051676,0.49161120347990256,15.036615399887392,2.6154345008799647,2.6281475568104127,4.454345428891233,20041.18774613286,0.24741290749889336,7.429169780006766,24855.1935483871,4.645920124829455,54.547029122378184,51.60916262360654,3163.9194721183167,1.4215255638201822,0.06641304444865843,0.09431135343383339,3.3402805686991424,0.011846999286511822,3012.756064438215,0.12627535712107904,8.130114709920297,40.70060119188034,91.15494220885498,5712.449501720688,1.8197884743290098,0.14131855287923611,5.1988703309331195,9586.115464517687,0.4008146820660282,0.2941495993975532,79.38023423621007,0.6580055746157059,22.636273858455514,0.10996236718216029,803.2443566591422,0.11332454241805054,6.210450753889193,31.27821670428894,231922.0244074492,14615360.885581264,3711.901723583617,0.13478308621856067,2815.656602708804,0.3972427486891653,0.6553269090830763,20.197816169177358,0.07406974259320828,5.362126385570664,0.0875029319901732,231791.42091534147,34.5062820216191,0.0002955754439702199,9.983998888084326,0.02595427769285784,0.015068428234296502
Malignant cases,Malignant case (4).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},70fc993830f440635d144426e40a1c47cc45f7fe,2D,"(1.0, 1.0)","(512, 512)",100.83520126342773,37.0,255.0,4469f6b21511c29931a6dcd08376bfb67bfa1107,"(1.0, 1.0)","(512, 512)","(0, 80, 512, 416)",92694,224,"(255.92487108119187, 278.7657777202408)","(255.92487108119187, 278.7657777202408)",83.0,229.0,3580029180.0,2.437969809547135,26.0,4.533649015577543,255.0,37.27574683955243,189.3433447688092,205.0,37.0,218.0,18.571315481605534,196.52484909480376,-1.5690276326380772,3580029180.0,0.27576720947578875,2771.1141034952416,58.440130130628475,802.511147838077,-62.00214425701543,9.848854706732082,0.6398278754643921,0.8789290136913133,0.3656007188514347,1.1286929479598318,0.5013521363948749,0.85209064118051,0.8433740751112523,0.9939915604391414,0.9686729978036768,-0.44373394638766994,0.9210438186137095,0.2190346167655728,7.492430868649561,0.22456911978908997,3.3606207066664777,0.9194403043002088,0.4277587071617734,14.98486173729912,2.8265613067374917,2.622170645549119,4.850978571262164,16630.509871189075,0.17941301347648256,7.378102738284681,25561.96571514877,4.511256608754778,54.15312749476773,46.76850713099014,2850.0119964614755,1.2894031078319488,0.06160676776794054,0.10133549254543497,3.6394098780804374,0.01136920669243252,4096.293367032373,0.12949545375077315,7.289037467056989,42.88003648959603,37.76927266319976,2306.9999213083274,0.859142644159381,0.11428548115787739,5.181472523967235,12355.889000910562,0.3895578316187971,0.3404778087039075,28.962270350211384,0.6485239420458127,23.760007230209936,0.0878462746422193,1041.7372918492551,0.114125470185063,6.105562979642533,32.62445223488168,107497.30981595092,6720855.218448729,1740.467666033659,0.11949591406071797,3120.996494303243,0.34191460279395736,0.6066176124633957,18.49278077763848,0.06499524158756087,5.599072551860331,0.09847455067210391,107394.18765996088,48.798956423501096,0.00021724550913149092,11.095373703150129,0.027522779558987593,0.011906836200701803
